1720E	𗈎	⿱𘠛⿲𘢌𘠐𘤾
1720F	𗈏	⿱𘠛⿰𘤋𘦧
17210	𗈐	⿱𘠛⿲𘤜𘢌𘠢
17211	𗈑	⿱𘠛⿰𘦦𘤻
17212	𗈒	⿱𘠛⿰𘫿𘦳
17213	𗈓	⿱𘠛⿰𘢷𘧭
17214	𗈔	⿱𘠛⿰𘢼𘨱
17215	𗈕	⿱𘠛⿰𘧥⿱𘡅𘠡
17216	𗈖	⿱𘠛⿰𘣫𘫸
17217	𗈗	⿱𘠛⿲𘢉𘢌𘢉
17218	𗈘	⿱𘠛⿰𘤃𘨱
17219	𗈙	⿱𘠛⿲𘢌𘠈𘨆
1721A	𗈚	⿱𘠛⿰𘨎𘣑
1721B	𗈛	⿱𘠛⿰𘨎𘤕
1721C	𗈜	⿱𘠛⿰𘪲𘠴
1721D	𗈝	⿱𘠛⿲𘡒𘨆𘠢
1721E	𗈞	⿱𘠛⿰𘨷𘣡
1721F	𗈟	⿱𘠛⿲𘠁𘤄𘨷
17220	𗈠	⿱𘠛⿰𘠣⿰𘤏⿰𘢒𘠢
17221	𗈡	⿳𘠛𘡩⿰𘣚𘤳
17222	𗈢	⿱𘠛⿲𘠵𘦽𘣡
17223	𗈣	⿱𘠛⿲𘫿𘢌𘫿
17224	𗈤	⿱𘠛⿺𘢍⿰𘤻𘦧
17225	𗈥	⿳𘠛𘡩⿲𘢌𘠈⿱𘡎𘢌
17226	𗈦	⿱𘠛⿰𘪢𘨆
17227	𗈧	⿱𘠛⿰𘪢𘨱
17228	𗈨	⿱𘠛⿰𘦳𘫙
17229	𗈩	⿰𘠞𘢷
1722A	𗈪	⿰𘠞𘤭
1722B	𗈫	⿰𘠞𘤳
1722C	𗈬	⿰𘠞𘫿
1722D	𗈭	⿰𘠞𘥦
1722E	𗈮	⿰𘠞𘥫
1722F	𗈯	⿰𘠞𘥬
17230	𗈰	⿰𘠞𘦳
17231	𗈱	⿲𘠞𘢷𘠢
17232	𗈲	⿲𘠞𘫽𘠢
17233	𗈳	⿰𘠞𘨼
17234	𗈴	⿲𘠞𘠣𘤡
17235	𗈵	⿰𘠞⿱𘠀⿰𘤕𘠢
17236	𗈶	⿲𘠞𘢚𘡴
17237	𗈷	⿲𘠞𘢌𘤱
17238	𗈸	⿲𘠞𘤆𘤏
17239	𗈹	⿲𘠞𘫽𘨈
1723A	𗈺	⿰𘠞⿱𘢸⿰𘡤𘤻
1723B	𗈻	⿰𘠠𘡧
1723C	𗈼	⿰𘠠𘢌
1723D	𗈽	⿲𘠠𘡗𘠅
1723E	𗈾	⿰𘠠𘤕
1723F	𗈿	⿰𘠠𘦢
17240	𗉀	⿰𘠠𘦳
17241	𗉁	⿰𘠠𘧦
17242	𗉂	⿰𘠠⿱𘣍𘠺
17243	𗉃	⿰𘠠𘩸
17244	𗉄	⿲𘠠𘣚𘥕
17245	𗉅	⿲𘠠𘫽𘤅
17246	𗉆	⿲𘠠𘦱𘡰
17247	𗉇	⿰𘠠𘫙
17248	𗉈	⿰𘠠⿱𘡣𘧱
17249	𗉉	⿲𘠠𘨃𘤆
1724A	𗉊	⿲𘠠𘨃𘤊
1724B	𗉋	⿰𘠡𘠡
1724C	𗉌	⿱𘠡𘠺
1724D	𗉍	⿰𘠡𘡫
1724E	𗉎	⿰𘠡𘢚
1724F	𗉏	⿰𘠡𘣣
17250	𗉐	⿰𘠡𘣲
17251	𗉑	⿲𘠡𘠁𘢌
17252	𗉒	⿲𘠡𘠁𘢝
17253	𗉓	⿲𘠡𘠁𘢰
17254	𗉔	⿰𘠡𘤆
17255	𗉕	⿰𘠡𘫽
17256	𗉖	⿰𘠡𘤧
17257	𗉗	⿰𘠡𘤫
17258	𗉘	⿰𘠡𘤷
17259	𗉙	⿲𘠡𘡒𘠡
1725A	𗉚	⿰𘠡𘥔
1725B	𗉛	⿲𘠡𘡡𘠡
1725C	𗉜	⿲𘠡𘡫𘠢
1725D	𗉝	⿲𘠡𘠁𘤃
1725E	𗉞	⿲𘠡𘠁𘤧
1725F	𗉟	⿲𘠡𘠁𘤬
17260	𗉠	⿲𘠡𘢡𘠡
17261	𗉡	⿰𘠡𘦭
17262	𗉢	⿰𘠡𘦳
17263	𗉣	⿲𘠡𘢰𘠢
17264	𗉤	⿲𘠡𘥇𘠁
17265	𗉥	⿰𘠡⿱𘣘𘠞
17266	𗉦	⿲𘠡𘤜𘠢
17267	𗉧	⿰𘠡𘨠
17268	𗉨	⿰𘠡𘨢
17269	𗉩	⿰𘠡𘨰
1726A	𗉪	⿲𘠡𘡡𘢷
1726B	𗉫	⿲𘠡𘦏𘠡
1726C	𗉬	⿰𘠡𘩫
1726D	𗉭	⿲𘠡𘢰𘢌
1726E	𗉮	⿰𘠡𘪘
1726F	𗉯	⿲𘠡𘠣𘦲
17270	𗉰	⿰𘠡⿱𘡩𘣟
17271	𗉱	⿲𘠡𘢌𘤔
17272	𗉲	⿲𘠡𘤷𘡧
17273	𗉳	⿰𘠡𘫎
17274	𗉴	⿲𘠡𘤷𘤥
17275	𗉵	⿲𘠡𘢰𘦜
17276	𗉶	⿲𘠡𘦏𘣩
17277	𗉷	⿲𘠡𘢰𘪣
17278	𗉸	⿲𘠣𘠌𘠅
17279	𗉹	⿰𘠣𘠳
1727A	𗉺	⿰𘠣𘠴
1727B	𗉻	⿰𘠣𘡑
1727C	𗉼	⿰𘠣𘡔
1727D	𗉽	⿰𘠣𘡦
1727E	𗉾	⿰𘠣𘡧
1727F	𗉿	⿰𘠣𘡯
17280	𗊀	⿰𘠣𘡾
17281	𗊁	⿰𘠣𘢝
17282	𗊂	⿰𘠣𘢷
17283	𗊃	⿰𘠣𘣑
17284	𗊄	⿲𘠣𘠌𘡃
17285	𗊅	⿲𘠣𘡯𘠆
17286	𗊆	⿰𘠣𘣦
17287	𗊇	⿰𘠣𘣩
17288	𗊈	⿲𘠣𘠳𘠢
17289	𗊉	⿰𘠣𘣹
1728A	𗊊	⿰𘠣𘤃
1728B	𗊋	⿲𘠣𘢌𘠅
1728C	𗊌	⿰𘠣𘤊
1728D	𗊍	⿰𘠣𘤑
1728E	𗊎	⿰𘠣𘤔
1728F	𗊏	⿰𘠣𘫾
17290	𗊐	⿰𘠣𘤘
17291	𗊑	⿰𘠣𘤻
17292	𗊒	⿰𘠣𘥁
17293	𗊓	⿰𘠣⿱𘠡𘠺
17294	𗊔	⿰𘠣𘥓
17295	𗊕	⿰𘠣𘥩
17296	𗊖	⿲𘠣𘠁𘣑
17297	𗊗	⿲𘠣𘠁𘣦
17298	𗊘	⿲𘠣𘠐𘢬
17299	𗊙	⿲𘠣𘠁𘤃
1729A	𗊚	⿲𘠣𘠁𘤄
1729B	𗊛	⿲𘠣𘠁𘤻
1729C	𗊜	⿰𘠣𘦞
1729D	𗊝	⿰𘠣𘦢
1729E	𗊞	⿰𘠣𘦬
1729F	𗊟	⿲𘠣𘢪𘠢
172A0	𗊠	⿰𘠣𘦮
172A1	𗊡	⿰𘠣𘦳
172A2	𗊢	⿲𘠣𘢯𘠢
172A3	𗊣	⿰𘠣𘧀
172A4	𗊤	⿲𘠣𘫿𘠉
172A5	𗊥	⿰𘠣𘧓
172A6	𗊦	⿲𘠣𘡡𘠴
172A7	𗊧	⿲𘠣𘡤𘠴
172A8	𗊨	⿰𘠣𘧝
172A9	𗊩	⿲𘠣𘠌𘤏
172AA	𗊪	⿰𘠣𘧤
172AB	𗊫	⿲𘠣𘠱𘡦
172AC	𗊬	⿲𘠣𘠶𘢓
172AD	𗊭	⿲𘠣𘠐𘤾
172AE	𗊮	⿲𘠣𘠁𘦢
172AF	𗊯	⿲𘠣𘡽𘠴
172B0	𗊰	⿲𘠣𘠁𘧃
172B1	𗊱	⿲𘠣𘡀𘢌
172B2	𗊲	⿰𘠣⿱𘡅𘡫
172B3	𗊳	⿲𘠣⿱𘠚𘠳𘠢
172B4	𗊴	⿲𘠣𘤣𘠢
172B5	𗊵	⿰𘠣𘨤
172B6	𗊶	⿰𘠣⿱𘡎𘢒
172B7	𗊷	⿲𘠣𘢰𘠱
172B8	𗊸	⿲𘠣𘢰𘠴
172B9	𗊹	⿲𘠣𘫿𘠢
172BA	𗊺	⿰𘠣⿱𘥃𘠒
172BB	𗊻	⿰𘠣⿱𘢺𘠺
172BC	𗊼	⿲𘠣𘡔𘡡
172BD	𗊽	⿰𘠣⿱𘡝𘡺
172BE	𗊾	⿰𘠣𘫶
172BF	𗊿	⿲𘠣𘡡𘡭
172C0	𗋀	⿲𘠣𘡤𘢌
172C1	𗋁	⿲𘠣𘡯𘡧
172C2	𗋂	⿲𘠣𘡵𘢌
172C3	𗋃	⿲𘠣𘡵𘢷
172C4	𗋄	⿲𘠣𘡶𘢒
172C5	𗋅	⿲𘠣𘠐𘧀
172C6	𗋆	⿲𘠣𘡽𘢶
172C7	𗋇	⿲𘠣𘡽𘢷
172C8	𗋈	⿲𘠣𘡽𘣀
172C9	𗋉	⿲𘠣𘤃𘠴
172CA	𗋊	⿲𘠣𘢌𘡾
172CB	𗋋	⿲𘠣𘤆𘠴
172CC	𗋌	⿲𘠣𘦔𘠐
172CD	𗋍	⿰𘠣𘩴
172CE	𗋎	⿲𘠣𘢪𘡢
172CF	𗋏	⿲𘠣𘢬𘢰
172D0	𗋐	⿲𘠣𘦻𘠢
172D1	𗋑	⿲𘠣𘦿𘠢
172D2	𗋒	⿲𘠣𘢰𘢌
172D3	𗋓	⿰𘠣⿺𘢲𘢚
172D4	𗋔	⿲𘠣𘡔𘤻
172D5	𗋕	⿲𘠣𘣁𘡧
172D6	𗋖	⿰𘠣𘪣
172D7	𗋗	⿲𘠣𘡵𘣩
172D8	𗋘	⿲𘠣𘡽𘣑
172D9	𗋙	⿲𘠣𘡀𘥦
172DA	𗋚	⿲𘠣𘡀𘦊
172DB	𗋛	⿲𘠣𘢌𘣹
172DC	𗋜	⿲𘠣𘢌𘤘
172DD	𗋝	⿲𘠣𘢌𘤷
172DE	𗋞	⿰𘠣𘪧
172DF	𗋟	⿲𘠣𘤜𘢌
172E0	𗋠	⿲𘠣𘦞𘠴
172E1	𗋡	⿰𘠣⿰𘢤⿰𘠳𘠢
172E2	𗋢	⿲𘠣𘤡𘣈
172E3	𗋣	⿲𘠣𘤣𘢌
172E4	𗋤	⿰𘠣𘪴
172E5	𗋥	⿰𘠣𘪵
172E6	𗋦	⿰𘠣⿱𘡎⿲𘠈𘠁𘢌
172E7	𗋧	⿲𘠣𘢰𘤅
172E8	𗋨	⿰𘠣⿰𘢰⿰𘢌𘠁
172E9	𗋩	⿰𘠣⿱𘠛⿰𘤊𘠢
172EA	𗋪	⿲𘠣⿱𘥃𘠒𘠢
172EB	𗋫	⿰𘠣⿱𘢸𘣹
172EC	𗋬	⿰𘠣⿱𘢸𘤃
172ED	𗋭	⿰𘠣𘪿
172EE	𗋮	⿲𘠣𘡔𘥿
172EF	𗋯	⿰𘠣⿰𘡗⿰𘠁𘣮
172F0	𗋰	⿲𘠣𘥔𘢌
172F1	𗋱	⿲𘠣𘡡𘦜
172F2	𗋲	⿰𘠣⿱𘡩⿰𘠨𘡃
172F3	𗋳	⿲𘠣𘡫𘦳
172F4	𗋴	⿲𘠣𘡵𘦢
172F5	𗋵	⿲𘠣𘥲𘢒
172F6	𗋶	⿲𘠣𘢌𘥰
172F7	𗋷	⿲𘠣𘢌𘥿
172F8	𗋸	⿲𘠣𘢌𘦜
172F9	𗋹	⿲𘠣𘢌𘦧
172FA	𗋺	⿲𘠣𘤐𘣝
172FB	𗋻	⿰𘠣𘫊
172FC	𗋼	⿲𘠣𘦳𘢊
172FD	𗋽	⿰𘠣𘫑
172FE	𗋾	⿰𘠣⿱𘢸⿰𘡃𘠨
172FF	𗋿	⿰𘠣𘫒
17300	𗌀	⿰𘠣⿱𘢸𘦞
17301	𗌁	⿰𘠣⿱𘢸𘦧
17302	𗌂	⿲𘠣𘧒𘡭
17303	𗌃	⿰𘠣⿰𘠨⿰𘤜𘠴
17304	𗌄	⿲𘠣𘧤𘢌
17305	𗌅	⿲𘠣𘡵𘧩
17306	𗌆	⿲𘠣𘡵𘨈
17307	𗌇	⿲𘠣𘥲𘤬
17308	𗌈	⿰𘠣⿰𘤏⿰𘢒𘠢
17309	𗌉	⿲𘠣𘪧𘠐
1730A	𗌊	⿰𘠣⿺𘢦⿰𘠈𘥾
1730B	𗌋	⿲𘠣𘦳𘤊
1730C	𗌌	⿰𘠣⿰𘢰𘫸
1730D	𗌍	⿰𘠣⿱𘢸⿰𘠮𘢌
1730E	𗌎	⿰𘠣⿱𘢸⿰𘠶𘢌
1730F	𗌏	⿰𘠣⿳𘢸𘡅𘡮
17310	𗌐	⿰𘠣⿱𘡛⿲𘡃𘠒𘡃
17311	𗌑	⿰𘠣⿱𘣍⿰𘢌𘡑
17312	𗌒	⿲𘠣𘤆𘨷
17313	𗌓	⿰𘠣⿰𘦍⿰𘢔𘠢
17314	𗌔	⿰𘠣⿱𘧾𘤧
17315	𗌕	⿲𘠣𘤡⿱𘠙𘤥
17316	𗌖	⿲𘠣𘤡⿱𘠛𘤥
17317	𗌗	⿲𘠣𘨏𘤷
17318	𗌘	⿲𘠣𘤣𘧜
17319	𗌙	⿰𘠣𘫩
1731A	𗌚	⿰𘠣⿰𘦿⿰𘠁𘤻
1731B	𗌛	⿰𘠣⿱𘢸⿰𘡰𘢌
1731C	𗌜	⿲𘠣⿱𘡝𘡤𘫽
1731D	𗌝	⿰𘠣⿱𘣍⿰𘤘𘠴
1731E	𗌞	⿰𘠣⿱𘡩⿲𘠐𘢔𘠴
1731F	𗌟	⿰𘠣⿰𘠐⿰𘤻𘦜
17320	𗌠	⿲𘠣𘤆⿳𘠚𘠀𘣹
17321	𗌡	⿲𘠣𘫋𘠴
17322	𗌢	⿲𘠣𘡋⿱𘫽𘣗
17323	𗌣	⿰𘠣⿸𘡋⿱𘫽𘣗
17324	𗌤	⿰𘠣⿱𘡎⿲𘢏𘠁𘣩
17325	𗌥	⿰𘠣⿳𘢸𘡩𘥂
17326	𗌦	⿰𘠣⿰⿱𘥃𘠒⿰𘡃𘠴
17327	𗌧	⿲𘠣𘫒𘠴
17328	𗌨	⿲𘠣𘤏𘪣
17329	𗌩	⿲𘠣𘤕⿱𘡊𘧀
1732A	𗌪	⿲𘠣𘤷𘪽
1732B	𗌫	⿰𘠣⿱𘣋⿰𘢰𘦜
1732C	𗌬	⿰𘠣⿰𘦛⿰𘠁𘪾
1732D	𗌭	⿰𘠤𘧲
1732E	𗌮	⿱𘣋⿰𘠈𘣟
1732F	𗌯	⿰𘠧𘦳
17330	𗌰	⿲𘠧𘠁𘦳
17331	𗌱	⿰𘠧𘨈
17332	𗌲	⿰𘠧𘪼
17333	𗌳	⿰𘠧⿱𘡎⿰𘠶𘢌
17334	𗌴	⿲𘠨𘠁𘠅
17335	𗌵	⿰𘠨𘣀
17336	𗌶	⿲𘠨𘠁𘢅
17337	𗌷	⿰𘠨𘤧
17338	𗌸	⿰𘠨𘤬
17339	𗌹	⿲𘠨𘠁𘤄
1733A	𗌺	⿲𘠨𘠁𘤘
1733B	𗌻	⿲𘠨𘠁𘤻
1733C	𗌼	⿲𘠨𘢌𘠌
1733D	𗌽	⿲𘠨𘢒𘠢
1733E	𗌾	⿲𘠨𘡃𘡑
1733F	𗌿	⿰𘠨𘦑
17340	𗍀	⿲𘠨𘢰𘠢
17341	𗍁	⿰𘠨𘫸
17342	𗍂	⿲𘠨𘡃𘡯
17343	𗍃	⿲𘠨𘤊𘠢
17344	𗍄	⿲𘠨𘤬𘠢
17345	𗍅	⿰𘠨𘫶
17346	𗍆	⿰𘠨⿱𘠊𘥾
17347	𗍇	⿲𘠨𘠁⿱𘡊𘢓
17348	𗍈	⿲𘠨𘡽𘢶
17349	𗍉	⿲𘠨𘡃𘤃
1734A	𗍊	⿲𘠨𘫽𘠴
1734B	𗍋	⿲𘠨𘤜𘠴
1734C	𗍌	⿲𘠨𘡯𘣒
1734D	𗍍	⿰𘠨⿰𘠁⿰𘤄𘠴
1734E	𗍎	⿰𘠨⿰𘢌⿰𘡠𘠉
1734F	𗍏	⿲𘠨𘫽𘢌
17350	𗍐	⿲𘠨𘤜𘡢
17351	𗍑	⿲𘠨𘤜𘣇
17352	𗍒	⿰𘠨𘪼
17353	𗍓	⿰𘠨⿰𘠈⿰𘫽𘠴
17354	𗍔	⿰𘠨⿱𘠊𘩚
17355	𗍕	⿰𘠨⿱𘠊𘩛
17356	𗍖	⿰𘠨⿱𘠊⿰𘤻𘠴
17357	𗍗	⿰𘠨⿰𘠁⿰𘢌𘤘
17358	𗍘	⿰𘠨⿰𘤊⿰𘡠𘠉
17359	𗍙	⿲𘠨𘫽𘤻
1735A	𗍚	⿲𘠨𘦘𘢶
1735B	𗍛	⿲𘠨𘡃𘩝
1735C	𗍜	⿲𘠨𘤊𘦃
1735D	𗍝	⿲𘠨𘧿𘡫
1735E	𗍞	⿲𘠨𘡃𘪡
1735F	𗍟	⿲𘠨𘢒⿱𘡊𘤻
17360	𗍠	⿲𘠨𘤜𘨊
17361	𗍡	⿲𘠨𘫽⿱𘣍𘠺
17362	𗍢	⿰𘠨𘫲
17363	𗍣	⿰𘠩𘦳
17364	𗍤	⿺𘠪𘢌
17365	𗍥	⿱𘠫⿲𘡤𘢒𘠴
17366	𗍦	⿱𘠫⿲𘢉𘢌𘢉
17367	𗍧	⿱𘠫⿰𘧥𘦔
17368	𗍨	⿳𘠬𘠛𘣽
17369	𗍩	⿱𘠬⿰𘠁𘨃
1736A	𗍪	⿰𘠭𘣑
1736B	𗍫	⿰𘠭𘥜
1736C	𗍬	⿲𘠭𘢒𘠢
1736D	𗍭	⿰𘠭𘨠
1736E	𗍮	⿰𘠭⿱𘡊𘥇
1736F	𗍯	⿲𘠭𘢌𘤘
17370	𗍰	⿲𘠭𘥁𘢌
17371	𗍱	⿰𘠭⿱𘠊⿰𘡸𘤾
17372	𗍲	⿲𘠭𘤩𘥜
17373	𗍳	⿲𘠭𘥛𘥦
17374	𗍴	⿲𘠭𘤬𘩊
17375	𗍵	⿰𘠮𘠡
17376	𗍶	⿰𘠮𘦳
17377	𗍷	⿲𘠮𘢷𘠢
17378	𗍸	⿰𘥥𘡆
17379	𗍹	⿰𘠮⿺𘡄𘡷
1737A	𗍺	⿲𘠮𘫾𘠢
1737B	𗍻	⿰𘠮𘨆
1737C	𗍼	⿲𘠮𘫿𘠢
1737D	𗍽	⿲𘠮𘠈𘦳
1737E	𗍾	⿲𘠮𘧅𘠢
1737F	𗍿	⿲𘠮𘢌𘥗
17380	𗎀	⿲𘠮𘫾𘢌
17381	𗎁	⿰𘠮𘪼
17382	𗎂	⿲𘠮𘢡𘦙
17383	𗎃	⿰𘠱𘢌
17384	𗎄	⿰𘠱𘢓
17385	𗎅	⿲𘠱𘠈𘡔
17386	𗎆	⿰𘠱𘤩
17387	𗎇	⿰𘠱𘤵
17388	𗎈	⿲𘠱𘡦𘠢
17389	𗎉	⿰𘠱𘥾
1738A	𗎊	⿰𘠱𘦂
1738B	𗎋	⿲𘠱𘢔𘠟
1738C	𗎌	⿰𘠱𘦧
1738D	𗎍	⿰𘠱𘦳
1738E	𗎎	⿰𘠱⿱𘡊𘢓
1738F	𗎏	⿰𘠱⿱𘠛⿰𘠶𘠢
17390	𗎐	⿲𘠱𘠈𘥾
17391	𗎑	⿰𘠱𘫶
17392	𗎒	⿲𘠱𘦂𘠢
17393	𗎓	⿲𘠱𘦢𘠢
17394	𗎔	⿰𘠱⿱𘣍𘤅
17395	𗎕	⿲𘠱𘢌𘧯
17396	𗎖	⿲𘠱𘦳𘦑
17397	𗎗	⿲𘠱𘧫𘪣
17398	𗎘	⿰𘠳𘠢
17399	𗎙	⿲𘠳𘠁𘠳
1739A	𗎚	⿰𘠳𘢒
1739B	𗎛	⿰𘠳𘣩
1739C	𗎜	⿰𘠳𘥿
1739D	𗎝	⿰𘠳𘦛
1739E	𗎞	⿰𘠳𘦭
1739F	𗎟	⿰𘠳𘧃
173A0	𗎠	⿰𘠳𘨼
173A1	𗎡	⿲𘠳𘦔𘠢
173A2	𗎢	⿰𘠳𘪄
173A3	𗎣	⿲𘠳𘤱𘡃
173A4	𗎤	⿰𘠳𘫖
173A5	𗎥	⿲𘠵𘠁𘢌
173A6	𗎦	⿰𘠵⿱𘠀⿰𘠁𘢓
173A7	𗎧	⿰𘠵𘥿
173A8	𗎨	⿲𘠵𘤃𘠡
173A9	𗎩	⿰𘠵𘨠
173AA	𗎪	⿰𘠵𘩁
173AB	𗎫	⿲𘠵𘦽𘠢
173AC	𗎬	⿲𘠵𘤃𘡤
173AD	𗎭	⿲𘠵𘦮𘠴
173AE	𗎮	⿲𘠵𘢷𘤾
173AF	𗎯	⿲𘠵𘤃𘧓
173B0	𗎰	⿲𘠵𘦮𘥦
173B1	𗎱	⿲𘠵𘦽𘧓
173B2	𗎲	⿰𘠵⿱𘡩⿲𘠐𘢔𘠴
173B3	𗎳	⿲𘠵𘤃𘪡
173B4	𗎴	⿰𘠶𘦜
173B5	𗎵	⿰𘠼𘥜
173B6	𗎶	⿰𘠼𘥦
173B7	𗎷	⿰𘠼𘦢
173B8	𗎸	⿰𘠼𘧠
173B9	𗎹	⿰𘠼𘫵
173BA	𗎺	⿰𘠼𘪦
173BB	𗎻	⿰𘠽𘥦
173BC	𗎼	⿰𘡀𘡦
173BD	𗎽	⿰𘡀𘤕
173BE	𗎾	⿰𘡀𘥾
173BF	𗎿	⿰𘡀𘦡
173C0	𗏀	⿲𘡀𘢰𘠢
173C1	𗏁	⿰𘡀⿱𘠊⿰𘡃𘠢
173C2	𗏂	⿲𘡀𘢌𘡥
173C3	𗏃	⿲𘡀𘦞𘠢
173C4	𗏄	⿰𘡀⿱𘠊⿰𘤆𘠢
173C5	𗏅	⿰𘡀𘪭
173C6	𗏆	⿲𘡀𘨉𘠨
173C7	𗏇	⿲𘡂𘧤𘠆
173C8	𗏈	⿲𘡂𘧤𘤮
173C9	𗏉	⿰𘫺𘣴
173CA	𗏊	⿲𘡃𘠁𘢵
173CB	𗏋	⿲𘡃𘠁𘢷
173CC	𗏌	⿰𘡃⿱𘠚𘠩
173CD	𗏍	⿰𘡃𘤷
173CE	𗏎	⿲𘫺𘠒𘢌
173CF	𗏏	⿲𘡃𘤘𘠁
173D0	𗏐	⿰𘡃𘦘
173D1	𗏑	⿲𘡃𘤬𘠁
173D2	𗏒	⿲𘫺𘣃𘠢
173D3	𗏓	⿲𘫺𘠈𘤮
173D4	𗏔	⿲𘡃𘡡𘡃
173D5	𗏕	⿲𘢒𘫾𘠢
173D6	𗏖	⿲𘡃𘤱𘠢
173D7	𗏗	⿰𘡃𘨱
173D8	𗏘	⿰𘫺𘨷
173D9	𗏙	⿲𘡃𘢺𘡃
173DA	𗏚	⿰𘡃𘨻
173DB	𗏛	⿲𘫺𘣦𘠴
173DC	𗏜	⿲𘫺𘠒𘥦
173DD	𗏝	⿲𘡃𘠁𘨯
173DE	𗏞	⿲𘡃𘠁𘨱
173DF	𗏟	⿲𘡃𘠒𘦜
173E0	𗏠	⿲𘫺𘠁𘨷
173E1	𗏡	⿲𘫺𘢅𘢌
173E2	𗏢	⿰𘫺⿱𘡊𘥔
173E3	𗏣	⿲𘡃𘤱𘡃
173E4	𗏤	⿲𘡃𘣁𘡧
173E5	𗏥	⿲𘫺𘣑𘢌
173E6	𗏦	⿰𘡃𘪠
173E7	𗏧	⿲𘡃𘣟𘢌
173E8	𗏨	⿲𘫺𘣟𘢒
173E9	𗏩	⿲𘫺𘣴𘢒
173EA	𗏪	⿰𘡃⿰𘠁⿰𘡒𘤔
173EB	𗏫	⿲𘫺𘢅𘣑
173EC	𗏬	⿲𘫺𘢅𘣖
173ED	𗏭	⿲𘫺𘢡𘤆
173EE	𗏮	⿲𘡃𘦘𘡃
173EF	𗏯	⿰𘡃𘪱
173F0	𗏰	⿲𘫺𘦳𘠾
173F1	𗏱	⿲𘡃𘦾𘡃
173F2	𗏲	⿲𘫺𘫿𘢌
173F3	𗏳	⿲𘡃𘢺𘣩
173F4	𗏴	⿲𘫺𘢅𘥱
173F5	𗏵	⿲𘫺𘢡𘧀
173F6	𗏶	⿰𘡃⿰𘢤⿰𘡡𘠢
173F7	𗏷	⿲𘫺𘣟𘧃
173F8	𗏸	⿲𘫺𘢡𘨠
173F9	𗏹	⿲𘡃𘨈𘢌
173FA	𗏺	⿲𘡃𘤱𘦳
173FB	𗏻	⿲𘫺𘢅𘩏
173FC	𗏼	⿲𘡃𘤣𘧜
173FD	𗏽	⿲𘡃𘤱𘧪
173FE	𗏾	⿲𘡃𘠁⿱𘤇⿰𘠁𘧃
173FF	𗏿	⿲𘫺𘢅⿱𘣋𘣟
17400	𗐀	⿲𘡃𘤱𘪱
17401	𗐁	⿲𘫺𘦳𘪷
17402	𗐂	⿲𘫺𘦳⿱𘠛𘧱
17403	𗐃	⿲𘫺𘢅𘫱
17404	𗐄	⿺𘡄𘡷
17405	𗐅	⿺𘡄𘥿
17406	𗐆	⿺𘡄⿰𘡡𘡃
17407	𗐇	⿺𘡄𘫵
17408	𗐈	⿺𘡄𘨻
17409	𗐉	⿺𘡄⿰𘢡𘤕
1740A	𗐊	⿺𘡄𘪱
1740B	𗐋	⿱𘡅⿰𘠈𘠶
1740C	𗐌	⿱𘡅𘤅
1740D	𗐍	⿱𘡅𘤮
1740E	𗐎	⿱𘡅𘥓
1740F	𗐏	⿱𘡅𘦘
17410	𗐐	⿱𘡅𘨓
17411	𗐑	⿱𘡅⿰𘤧𘠢
17412	𗐒	⿱𘡅⿲𘢰𘠁𘠢
17413	𗐓	⿳𘡅𘢸𘡯
17414	𗐔	⿱𘡅⿰𘥇𘢷
17415	𗐕	⿱𘡅⿰𘣂𘥓
17416	𗐖	⿱𘡅⿲𘠞𘫽𘠢
17417	𗐗	⿱𘡅⿲𘥇𘠳𘠢
17418	𗐘	⿳𘡅𘣍⿰𘠶𘡃
17419	𗐙	⿱𘡅⿲𘣲𘢬𘠢
1741A	𗐚	⿱𘡅⿰𘦳𘤮
1741B	𗐛	⿳𘡅⿰𘢌𘢌𘣗
1741C	𗐜	⿱𘡅⿲𘤏𘢌𘤑
1741D	𗐝	⿸𘡈⿰𘣀𘠅
1741E	𗐞	⿸𘡈⿰𘠣𘣀
1741F	𗐟	⿸𘡈⿰𘣑𘠢
17420	𗐠	⿸𘡈⿰𘠮𘣀
17421	𗐡	⿸𘡈⿰𘠣𘤡
17422	𗐢	⿸𘡈⿰𘠣𘤢
17423	𗐣	⿸𘡈⿰𘠮𘣧
17424	𗐤	⿸𘡈⿰𘠮𘥦
17425	𗐥	⿸𘡈⿰𘤜𘢌
17426	𗐦	⿸𘡈⿱𘢸𘦳
17427	𗐧	⿸𘡈⿰𘦳𘥦
17428	𗐨	⿲𘡉𘤜𘢌
17429	𗐩	⿲𘡉𘤜𘧓
1742A	𗐪	⿱𘡊⿰𘠁𘠡
1742B	𗐫	⿱𘡊𘡯
1742C	𗐬	⿱𘡊⿰𘠡𘠡
1742D	𗐭	⿱𘡊⿰𘠮𘠡
1742E	𗐮	⿱𘡊𘣵
1742F	𗐯	⿱𘡊⿲𘠁𘠡𘠢
17430	𗐰	⿱𘡊𘥇
17431	𗐱	⿱𘡊⿰𘠡𘠴
17432	𗐲	⿱𘡊⿲𘠈𘠁𘡃
17433	𗐳	⿱𘡊⿰𘠨𘠴
17434	𗐴	⿱𘡊⿲𘠁𘠮𘠢
17435	𗐵	⿱𘡊⿰𘠶𘡃
17436	𗐶	⿱𘡊⿲𘠁𘠳𘠢
17437	𗐷	⿱𘡊⿰𘠐𘡽
17438	𗐸	⿱𘡊⿰𘠐𘢌
